fighter_id,name,nickname,height_feet,height_inches,weight,reach,stance,dob
ae7fe94f117f98cf,Joaquim Silva,Netto BJJ,5.0,8.0,155.0,69,Southpaw,1989-02-05
af9f42e6894047fc,Jamie Mullarkey,,6.0,0.0,155.0,74,Orthodox,1994-08-17
eb393afdbe3293d5,Ismael Bonfim,Marreta,5.0,8.0,155.0,71,Orthodox,1995-12-28
c77a953488e5607d,Vinc Pichel,From Hell,5.0,10.0,155.0,72,Orthodox,1982-11-23
3fa97913cfd205d3,Alessandro Costa,Nono,5.0,4.0,125.0,67,Orthodox,1996-01-28
34b96d52db1d26e6,Kevin Borjas,El Gallo Negro,5.0,5.0,125.0,68,Orthodox,1997-12-06
ef5dcb10d2bd4b0f,Bogdan Guskov,Czarevitch,6.0,3.0,205.0,76,Orthodox,1992-09-12
94527830000ab715,Rani Yahya,,5.0,6.0,135.0,67,Orthodox,1984-09-12
b4c57a8c2b773e82,Michal Figlak,Mad Dog,5.0,10.0,155.0,70,Orthodox,1996-08-15
b6203e0492a9336c,Marnic Mann,The Sawed-Off Savage,5.0,0.0,115.0,64,Southpaw,1993-03-05
ec0dcceace7d25a3,Liang Na,The Dragon Girl,5.0,5.0,125.0,67,Orthodox,1996-07-27
436f970c9ea9169c,Gabriel Benitez,Moggly,5.0,8.0,155.0,71,Southpaw,1988-06-15
5444c5a201d3ee5a,Jamahal Hill,Sweet Dreams,6.0,4.0,205.0,79,Southpaw,1991-05-19
1ebe20ebbfa15e29,Zhang Weili,Magnum,5.0,4.0,115.0,63,Switch,1989-08-13
9e8f6c728eb01124,Justin Gaethje,The Highlight,5.0,11.0,155.0,70,Orthodox,1988-11-14
eae48ff31db420c2,Arman Tsarukyan,Ahalkalakets,5.0,7.0,155.0,72,Orthodox,1996-10-11
751de04455cfaac0,Calvin Kattar,,5.0,11.0,145.0,72,Orthodox,1988-03-26
634e2fb70bde3fd5,Holly Holm,The Preacher's Daughter,5.0,8.0,135.0,69,Southpaw,1981-10-17
94426bb170c88115,Sodiq Yusuff,Super,5.0,9.0,145.0,71,Orthodox,1993-05-19
4d8fa64202cee4c1,Jalin Turner,The Tarantula,6.0,3.0,155.0,77,Southpaw,1995-05-18
d8c7c61b176e3994,Cody Garbrandt,No Love,5.0,8.0,135.0,65,Orthodox,1991-07-07
de45aaae23dfa392,Christos Giagos,The Spartan,5.0,10.0,155.0,71,Orthodox,1990-01-23
b39f7a6c2be17ee8,Charlie Campbell,The Cannibal,6.0,0.0,155.0,72,Orthodox,1995-07-03
1d239d571e342453,Germaine de Randamie,The Iron Lady,5.0,9.0,135.0,71,Orthodox,1984-04-24
f7be1db194e03d7e,Pedro Falcao,Pedrinho,5.0,6.0,135.0,66,Orthodox,1992-07-30
34ff304266360297,Manon Fiorot,The Beast,5.0,7.0,125.0,65,Orthodox,1990-02-17
f748267c4ab6c127,Rhys McKee,Skeletor,6.0,2.0,170.0,78,Orthodox,1995-09-10
e00a3dee329a51f7,Jamall Emmers,Pretty Boy,5.0,10.0,145.0,74,Orthodox,1989-07-24
1291edf2d566a71a,Julio Arce,,5.0,7.0,145.0,70,Southpaw,1989-10-27
36e78278a77006d4,Connor Matthews,The Controller,5.0,8.0,145.0,71,Switch,1992-05-31
82529ce93cd9a2cf,Anton Turkalj,The Pleasure Man,6.0,4.0,205.0,78,Orthodox,1996-06-10
d4270315cbcf2569,Jacob Malkoun,Mamba,5.0,9.0,185.0,73,Orthodox,1995-08-26
07797f10b9569cfc,Angel Pacheco,,5.0,8.0,135.0,70,Orthodox,1992-01-13
e13abac8089a801a,Justin Tafa,Bad Man,6.0,0.0,264.0,74,Southpaw,1993-12-13
009c4420727149ea,AJ Dobson,,6.0,1.0,185.0,76,Orthodox,1992-01-18
3c8a5200436e19f3,Cameron Saaiman,MSP,5.0,8.0,135.0,67,Southpaw,2000-12-20
e530df53922f413e,Luis Pajuelo,Corazon de Leon,5.0,10.0,145.0,69,Orthodox,1994-12-18
69037fc7730e4225,Steven Nguyen,The Ninja,5.0,11.0,145.0,73,Switch,1993-05-19
60193e707634e560,Montserrat Rendon,Monster,5.0,8.0,135.0,68,Orthodox,1989-03-16
6ad8e4296f7522d9,Igor Severino,,5.0,7.0,125.0,69,Orthodox,2003-04-21
a331233f597090a5,Bryan Barberena,Bam Bam,6.0,0.0,185.0,72,Southpaw,1989-05-03
a29db9cd4f9ccea5,Natan Levy,Lethal,5.0,9.0,155.0,71,Southpaw,1991-09-30
fb3e61720be4690c,Mike Davis,Beast Boy,6.0,0.0,155.0,72,Orthodox,1992-10-07
65adf3856c4d9256,Jafel Filho,Pastor,5.0,7.0,125.0,68,Orthodox,1993-05-05
d964a59c48381cb6,Danny Silva,El Puma,5.0,11.0,145.0,70,Switch,1997-01-30
e99eb0ef25885de5,Mitch Ramirez,,5.0,11.0,155.0,71,Orthodox,1992-11-03
6b453bc35a823c3f,Jack Della Maddalena,,5.0,11.0,170.0,73,Switch,1996-09-10
efb96bf3e9ada36f,Song Yadong,Kung Fu Kid,5.0,8.0,135.0,67,Orthodox,1997-12-02
e872e9a9a902c045,Katlyn Cerminara,Blonde Fighter,5.0,9.0,125.0,68,Orthodox,1988-12-28
6a740daf1b279661,Maycee Barber,The Future,5.0,5.0,125.0,65,Switch,1998-05-18
53c943c873cffe90,Philipe Lins,Monstro,6.0,2.0,205.0,78,Orthodox,1985-08-17
b5da8f7d05e85a55,Josh Parisian,,6.0,4.0,265.0,79,Orthodox,1989-06-28
12f91bfa8f1f723b,Joanne Wood,JoJo,5.0,6.0,125.0,65,Orthodox,1985-12-23
b4192a975027aab6,Maryna Moroz,Iron Lady,5.0,7.0,125.0,67,Orthodox,1991-09-08
49e96ff8ab781589,Tyson Pedro,,6.0,3.0,205.0,79,Orthodox,1991-09-17
a4dc0f2b95df4cc1,Bekzat Almakhan,The Turan Warrior,5.0,7.0,135.0,68,Orthodox,1997-10-08
830f60497fab345a,Jamie Pickett,The Night Wolf,6.0,2.0,185.0,80,Orthodox,1988-08-29
b6c37948cb226e8c,Benardo Sopaj,Lion King,5.0,6.0,135.0,66,Orthodox,2000-09-25
bbab3baf66128ae2,Javid Basharat,The Snow Leopard,5.0,9.0,135.0,69,Orthodox,1995-09-07
972c456ff38b2015,Claudio Ribeiro,,6.0,1.0,185.0,77,Orthodox,1992-07-17
d1053e55f00e53fe,AJ Cunningham,The Savage,5.0,10.0,145.0,71,Orthodox,1994-09-07
597499ac7a5aac62,Abdul-Kareem Al-Selwady,Pride of Palestine,5.0,8.0,155.0,69,Orthodox,1995-04-10
cbf5e6f231b55443,Yair Rodriguez,El Pantera,5.0,11.0,145.0,71,Orthodox,1992-10-06
3920d0cc288f9b0d,Francisco Prado,,5.0,10.0,155.0,69,Orthodox,2002-06-16
7debc13b36343605,Cristian Quinonez,Problema,5.0,8.0,135.0,70,Orthodox,1996-04-26
b9f28e7045fdfce7,Raoni Barcelos,,5.0,7.0,135.0,67,Orthodox,1987-05-01
48812daf291a4e23,Mateus Mendonca,Bocao,5.0,6.0,125.0,71,Orthodox,1999-01-17
31bb0772f21cabd8,Daniel Lacerda,Miojo,5.0,6.0,125.0,70,Switch,1996-06-05
d747eb273a40a920,Claudio Puelles,Prince of Peru,5.0,10.0,155.0,72,Southpaw,1996-04-21
2526be54e6a0e62a,Denys Bondar,Psycho,5.0,6.0,125.0,69,Orthodox,1992-06-27
21b813b919776d90,Erik Silva,The King,5.0,9.0,145.0,71,Orthodox,1987-03-16
e1248941344b3288,Alexander Volkanovski,The Great,5.0,6.0,145.0,71,Orthodox,1988-09-29
056c493bbd76a918,Henry Cejudo,Triple C,5.0,4.0,135.0,64,Orthodox,1987-02-09
ab943cd2c3c17825,Marcos Rogerio de Lima,Pezao,6.0,1.0,253.0,75,Orthodox,1985-06-25
d8c811df0386d5e8,Rinya Nakamura,Hybred,5.0,7.0,135.0,68,Southpaw,1995-03-23
07f959e6596307bb,Carlos Vera,Pequeno,5.0,6.0,135.0,69,Orthodox,1987-11-05
7a47e068f8017019,Val Woodburn,The Animal,5.0,8.0,170.0,74,Orthodox,1993-08-10
0a1942069c9ad6b6,Jack Hermansson,The Joker,6.0,1.0,185.0,77,Orthodox,1988-06-10
f96856f9d69fd7e4,Robert Bryczek,,6.0,0.0,185.0,75,Orthodox,1990-07-04
260e9e0d4954aea6,Rodolfo Vieira,,6.0,0.0,185.0,73,Orthodox,1989-09-25
4e30e4250cb08b61,Loma Lookboonmee,,5.0,1.0,115.0,61,Orthodox,1996-01-18
cc7040fe76f0ef91,Devin Clark,Brown Bear,6.0,0.0,205.0,75,Orthodox,1990-04-12
d66a46de8d705353,Jeremiah Wells,,5.0,9.0,170.0,74,Switch,1986-10-30
56f7d7ee06be4aab,Zac Pauga,The High Chief,6.0,2.0,205.0,76,Orthodox,1988-02-25
9e92e1ca498d7244,Fernie Garcia,,5.0,7.0,135.0,67,Orthodox,1992-04-12
7ab478c397cd68ef,Aliaskhab Khizriev,Black Wolf,5.0,9.0,185.0,74,Southpaw,1990-08-24
ea7e5bc78d9de658,Makhmud Muradov,,6.0,2.0,185.0,75,Orthodox,1990-02-08
b12fb759e02378de,Gilbert Urbina,The RGV Bad Boy,6.0,3.0,170.0,75,Orthodox,1996-04-05
d7e40dca3ae125be,Diana Belbita,The Warrior Princess,5.0,7.0,115.0,68,Orthodox,1996-06-26
7f1bf0c255ec8756,Azat Maksum,Qazaq,5.0,7.0,125.0,70,Southpaw,1995-02-02
776d4262c4da38bf,Pete Rodriguez,Dead Game,5.0,9.0,170.0,71,Switch,1996-11-13
5095b0920a3602aa,Blake Bilder,El Animal,5.0,8.0,145.0,68,Switch,1990-07-12
a78a87d8c2bbb1cb,Julija Stoliarenko,,5.0,7.0,125.0,66,Orthodox,1993-04-08
267f4a6568abe245,Landon Quinones,The Lone Wolf,5.0,9.0,155.0,70,Southpaw,1995-11-21
e2be0c1a9b886d92,MarQuel Mederos,,5.0,10.0,155.0,69,Orthodox,1996-11-30
f41b9f5efc7162d6,Jamal Pogues,,6.0,3.0,205.0,77,Orthodox,1995-12-01
9673a497a9da119a,Polyana Viana,Dama de Ferro,5.0,5.0,115.0,67,Orthodox,1992-06-14
f998f5c102250d6e,Yohan Lainesse,White Lion,6.0,1.0,170.0,76,Orthodox,1992-08-14
b1e5bcaad32a3cac,Priscila Cachoeira,Zombie Girl,5.0,7.0,125.0,65,Orthodox,1988-08-19
dee294e9717012c2,Malcolm Gordon,X,5.0,7.0,125.0,71,Switch,1990-05-19
547afe1017e72dbe,Phil Hawes,No Hype,6.0,0.0,185.0,77,Orthodox,1989-01-08
fba03cd6cc28dc41,Josh Emmett,CC0,5.0,6.0,145.0,70,Orthodox,1985-03-04
f00ac08ab056af5d,Tagir Ulanbekov,,5.0,7.0,125.0,70,Southpaw,1991-08-07
c96d9178c9ed9e62,Tim Elliott,,5.0,7.0,125.0,66,Southpaw,1986-12-24
886264a0c9f4ea5e,Andre Muniz,Sergipano,6.0,1.0,185.0,78,Southpaw,1990-02-17
b671bdf981ad527d,HyunSung Park,Peace of Mind,5.0,7.0,125.0,66,Orthodox,1995-11-04
51c655162e462ceb,Shannon Ross,The Turkish Delight,5.0,6.0,125.0,66,Switch,1989-05-12
5e6294b37bbef029,Stephanie Egger,,5.0,6.0,135.0,68,Orthodox,1988-08-12
08af939f41b5a57b,Beneil Dariush,,5.0,10.0,155.0,72,Southpaw,1989-05-06
b96619b3acd7d9da,Miesha Tate,Cupcake,5.0,6.0,135.0,65,Orthodox,1986-08-18
86d9dbe1bfcbade7,Julia Avila,Raging Panda,5.0,7.0,135.0,68,Orthodox,1988-05-11
69898645d600abdb,Rodolfo Bellato,Trator,6.0,3.0,205.0,77,Orthodox,1996-02-05
4dcfb28c011c11b2,Wellington Turman,The Prodigy,6.0,0.0,170.0,72,Orthodox,1996-07-22
ac026518a9b4dc0f,Jordan Leavitt,The Monkey King,5.0,9.0,155.0,71,Southpaw,1995-06-02
0978385b2bd9ef9b,Nick Aguirre,Slick,5.0,9.0,135.0,74,Southpaw,1996-01-15
11583163f45c7b31,Lucas Alexander,The Lion,5.0,11.0,145.0,73,Orthodox,1995-07-28
83455a9d17f57dae,Rafael Estevam,Macapa,5.0,8.0,125.0,69,Orthodox,1996-08-10
ff62013d2fce6d13,Nazim Sadykhov,Black Wolf,5.0,10.0,155.0,69,Southpaw,1994-05-16
da0995f19b749cfa,Mark Madsen,The Olympian,5.0,8.0,155.0,72,Orthodox,1984-09-23
1235b31de15d0c6e,Montserrat Conejo Ruiz,,5.0,0.0,115.0,61,Southpaw,1993-02-03
32c355b04fc57f3a,Marc Diakiese,Bonecrusher,5.0,10.0,155.0,73,Orthodox,1993-03-16
f1b2aa7853d1ed6e,Kamaru Usman,The Nigerian Nightmare,6.0,0.0,170.0,76,Switch,1987-05-11
0fd5f4b838e890cc,Said Nurmagomedov,,5.0,8.0,135.0,70,Orthodox,1992-04-05
46d0a888d87d91ac,Abu Azaitar,Captain Morocco,5.0,9.0,185.0,76,Orthodox,1986-03-10
d80ee110748171ac,Mike Breeden,Money,5.0,10.0,155.0,70,Orthodox,1989-04-21
a72a2a769fa5a2be,Anshul Jubli,King of Lions,6.0,0.0,155.0,69,Switch,1995-01-13
d05cb1e8d1b885d8,Jinh Yu Frey,,5.0,3.0,115.0,65,Southpaw,1985-05-20
8e1f36476ef02a6a,Jennifer Maia,,5.0,4.0,125.0,64,Orthodox,1988-10-06
d31cbcdd7d69536d,TJ Brown,Downtown,5.0,9.0,145.0,72,Switch,1990-05-22
2c5f5749569eef66,Tainara Lisboa,Thai Panther,5.0,7.0,135.0,67,Orthodox,1991-03-02
4948e412fa6ab67d,Ravena Oliveira,Kenoudy,5.0,5.0,115.0,65,Orthodox,1997-02-20
103e2e33a60683e1,Irina Alekseeva,Russian Ronda,5.0,8.0,135.0,67,Orthodox,1990-06-27
b4c6c904a9ffc5e8,Ashley Yoder,SpiderMonkey,5.0,7.0,115.0,69,Southpaw,1987-10-20
e0b0cf71e0d69dd0,Kanako Murata,,5.0,1.0,115.0,62,Orthodox,1993-08-10
f6bcbd91b114ff58,Johnny Munoz,Kid Kvenbo,5.0,9.0,135.0,71,Orthodox,1993-02-16
c814b4c899793af6,Rafael Fiziev,Ataman,5.0,8.0,155.0,71,Switch,1993-03-05
725b1abc9a39d873,AJ Fletcher,The Ghost,5.0,10.0,170.0,67,Switch,1997-02-18
33efaf2d0941cfcf,Andre Fialho,,6.0,0.0,170.0,74,Orthodox,1994-04-07
92fa1401b7927da3,Jake Collier,The Prototype,6.0,3.0,230.0,78,Orthodox,1988-10-25
43a59ce3bb40449e,Mizuki,,5.0,3.0,115.0,65,Orthodox,1994-08-19
26e3f3928b1891d9,Hannah Goldy,24K,5.0,4.0,115.0,61,Orthodox,1992-05-18
f3ca6908f78efebe,Terrence Mitchell,,5.0,10.0,135.0,74,Orthodox,1989-12-30
c21a036b4e012f1c,John Makdessi,The Bull,5.0,8.0,155.0,68,Orthodox,1985-05-03
9edf2c9082cc2cd8,Blood Diamond,,5.0,11.0,170.0,76,Switch,1988-07-10
4cd8b03aee1d0138,Shane Young,Smokin',5.0,8.0,145.0,72,Orthodox,1993-07-31
fd7ab338e4953644,Manolo Zecchini,Angelo Veneziano,5.0,8.0,145.0,68,Orthodox,1996-10-22
862b0b3375aa4b6e,Zarah Fairn,Infinite,5.0,8.0,135.0,72,Orthodox,1983-12-10
c451d67c09c55418,Chan Sung Jung,The Korean Zombie,5.0,7.0,145.0,72,Orthodox,1987-03-17
f7467152fd9f18a2,Taila Santos,,5.0,6.0,125.0,68,Orthodox,1993-06-22
ac40f7e3cbecdda4,Parker Porter,,6.0,0.0,265.0,75,Orthodox,1985-04-22
21b5c82c1b89dab1,Yusaku Kinoshita,,6.0,0.0,170.0,71,Southpaw,2000-08-21
2c9d00968f818270,Hakeem Dawodu,Mean,5.0,8.0,145.0,73,Orthodox,1991-07-02
d0aaedcf7ccd0b45,Chris Daukaus,,6.0,3.0,205.0,76,Orthodox,1989-09-25
6aae253467e8f9ce,Tafon Nchukwi,Da Don,6.0,0.0,185.0,77,Orthodox,1994-10-14
0b362247806341e5,JP Buys,Young Savage,5.0,5.0,135.0,67,Orthodox,1996-04-30
aa0c573da7119292,Juliana Miller,Killer,5.0,7.0,125.0,66,Orthodox,1996-05-07
b08012bbe542592a,Tatiana Suarez,,5.0,5.0,115.0,66,Southpaw,1990-12-19
da816417a579a0bd,Gavin Tucker,Guv'nor,5.0,6.0,145.0,66,Southpaw,1986-06-17
04c8b08b16a5b99e,Tanner Boser,The Bulldozer,6.0,2.0,205.0,75,Orthodox,1991-08-02
c2a670b22d2e196f,Aleksa Camur,,6.0,1.0,205.0,74,Orthodox,1995-09-25
99df7d0a2a08a8a8,Jan Blachowicz,,6.0,2.0,205.0,78,Orthodox,1983-02-24
a6cba6bb66c1a8c9,Danny Roberts,Hot Chocolate,6.0,1.0,170.0,74,Southpaw,1987-07-14
2975297f505e9447,Jonny Parsons,The Sluggernaut,5.0,9.0,170.0,69,Orthodox,1991-09-06
6b7c7460855dbbb9,Albert Duraev,,5.0,11.0,185.0,75,Orthodox,1989-01-05
7832f2f62f04178f,Tucker Lutz,Top Gun,5.0,8.0,145.0,72,Orthodox,1994-07-12
a52bc1e62cf0b7c6,Melsik Baghdasaryan,The Gun,5.0,9.0,145.0,70,Southpaw,1992-01-28
efc67b07eed39794,Istela Nunes,,5.0,4.0,115.0,66,Orthodox,1992-07-23
305d73ede05e31ad,Austin Lingo,Lights Out,5.0,10.0,145.0,70,Orthodox,1994-07-10
cda1099995b46cc2,Genaro Valdez,Rayadito,5.0,9.0,155.0,72,Orthodox,1992-01-16
6e00cfffd54653c4,Tyson Nam,,5.0,7.0,125.0,68,Orthodox,1983-10-06
f8f1ec513bcfef43,Alexander Munoz,,5.0,9.0,155.0,72,Switch,1990-02-27
914a897455693650,Carl Deaton,The Anishinaabe Kid,5.0,7.0,155.0,69,Orthodox,1989-11-24
fc6e681bf6658faf,Ashlee Evans-Smith,Rebel Girl,5.0,8.0,135.0,67,Orthodox,1987-07-09
f2925e6db404bf1d,Robbie Lawler,Ruthless,5.0,11.0,170.0,74,Southpaw,1982-03-20
70e1f8a821b72c8b,Jimmy Crute,,6.0,2.0,205.0,74,Orthodox,1996-03-04
c7d7fda69ec410d3,Kamuela Kirk,The Jawaiian,5.0,10.0,155.0,75,Switch,1994-04-13
135d124172a0bea3,Damir Ismagulov,Qazaq,5.0,10.0,155.0,74,Orthodox,1991-02-03
ee9ebceabfd16fa7,Kevin Lee,The Motown Phenom,5.0,9.0,170.0,77,Orthodox,1992-09-04
1788eee370f077b7,Blagoy Ivanov,Baga,5.0,11.0,250.0,73,Southpaw,1986-10-09
55fa6ce3e522c8bb,Zhalgas Zhumagulov,,5.0,4.0,125.0,66,Switch,1988-08-29
7acbb0972e75281a,Marvin Vettori,The Italian Dream,6.0,0.0,185.0,74,Southpaw,1993-09-20
59c438c81fbf3ece,Tereza Bleda,,5.0,9.0,125.0,71,Orthodox,2001-11-30
e7e01e266a9d4342,Ronnie Lawrence,The Heat,5.0,8.0,135.0,68,Switch,1992-06-13
80fa8218c99f9c58,Amanda Nunes,The Lioness,5.0,8.0,135.0,69,Orthodox,1988-05-30
9ada30894bf04e19,David Dvorak,Undertaker,5.0,5.0,125.0,68,Orthodox,1992-06-05
37d752ec41ed84bb,Maria Oliveira,Spider-Girl,5.0,6.0,115.0,69,Orthodox,1996-12-12
029e1293e609fd74,Abubakar Nurmagomedov,,5.0,11.0,170.0,72,Orthodox,1989-11-13
b67d6bacc68d4c92,Daniel Santos,Willycat,5.0,7.0,135.0,67,Orthodox,1995-03-12
6fc506e1099afe20,Luan Lacerda,,5.0,7.0,135.0,71,Orthodox,1993-01-07
950d0ef5c17157c5,Maxim Grishin,Maximus,6.0,3.0,205.0,78,Orthodox,1984-05-02
2c010b26a3306969,Orion Cosce,Galaxy,5.0,11.0,170.0,71,Switch,1994-07-15
e9a3aeb207578eea,Ilir Latifi,The Sledgehammer,5.0,10.0,230.0,73,Orthodox,1982-07-28
036e96c1c12b8a59,Nick Fiore,,5.0,10.0,155.0,72,Orthodox,1997-12-10
8abac218746e04ca,Takashi Sato,Ten,5.0,10.0,170.0,73,Southpaw,1990-06-09
31123249b0bbf52e,Matt Brown,The Immortal,6.0,0.0,170.0,75,Orthodox,1981-01-10
01b352b6a9074d5c,Chase Sherman,The Vanilla Gorilla,6.0,4.0,250.0,78,Orthodox,1989-11-16
a20f234df70f2182,Ji Yeon Kim,Firefist,5.0,7.0,125.0,72,Orthodox,1989-10-18
297a2b35444c245b,Mandy Bohm,Monster,5.0,7.0,125.0,71,Orthodox,1989-07-30
5eb50529a8418b77,Gabe Green,Gifted,5.0,10.0,155.0,73,Switch,1993-05-02
6c8072b61c276e67,Jessica-Rose Clark,,5.0,5.0,135.0,64,Orthodox,1987-11-28
eaa9402e5a7990ad,Braxton Smith,The Beautiful Monster,5.0,11.0,257.0,72,Orthodox,1990-01-01
8d20d76af3f213ce,Joseph Holmes,Uglyman Joe,6.0,4.0,185.0,80,Orthodox,1995-07-04
78f485f851891d68,Journey Newson,,5.0,5.0,135.0,67,Orthodox,1989-03-07
3c26c420584d912d,Hailey Cowan,All Hail,5.0,8.0,135.0,67,Southpaw,1992-02-12
4333a8e70a672eb7,Brogan Walker,The Bear,5.0,4.0,125.0,67,Switch,1988-08-02
3b0a516d2921e0d6,Batgerel Danaa,Storm,5.0,7.0,135.0,70,Orthodox,1989-07-04
4ba8d454f762005d,Zak Cummings,,6.0,0.0,205.0,75,Southpaw,1984-08-02
06f36cf4bd97ec77,Ed Herman,Short Fuse,6.0,1.0,205.0,77,Orthodox,1980-10-02
f9b200db02b488d9,Lando Vannata,Groovy,5.0,9.0,155.0,71,Orthodox,1992-03-14
34c2b3656f88f7ef,Aaron Phillips,The Dragon,5.0,9.0,135.0,71,Southpaw,1989-08-05
47b9e0e7703a4868,Jorge Masvidal,Gamebred,5.0,11.0,170.0,74,Orthodox,1984-11-12
98215d037be5bcb7,Cynthia Calvillo,,5.0,4.0,115.0,64,Orthodox,1987-07-13
b93c06d09d1c4ac0,Steven Peterson,Ocho,5.0,10.0,145.0,70,Orthodox,1990-05-29
fd55393021a8c255,Gunnar Nelson,Gunni,5.0,11.0,170.0,72,Switch,1988-07-28
87a1dc546b1c5caf,Makwan Amirkhani,Mr. Finland,5.0,10.0,145.0,72,Southpaw,1988-11-08
a0e6753c42698f13,Omar Morales,Venezuelan Fighter,5.0,11.0,155.0,73,Orthodox,1985-10-17
1091d4d957141094,Nikita Krylov,The Miner,6.0,3.0,205.0,77,Orthodox,1992-03-07
d05412b513b19621,Guido Cannetti,Ninja,5.0,6.0,135.0,68,Southpaw,1979-12-19
2f13e4020cea5b38,Raphael Assuncao,,5.0,5.0,135.0,66,Orthodox,1982-07-19
601964f9654f911a,Tony Gravely,,5.0,5.0,135.0,69,Orthodox,1991-09-28
ec23c1be628d8057,Trevin Jones,5 Star,5.0,7.0,135.0,70,Southpaw,1990-08-04
b1a3e0aca758b322,Derek Brunson,The One,6.0,1.0,185.0,77,Southpaw,1984-01-04
c0386644627a7ee5,Mana Martinez,ManaBoi,5.0,10.0,135.0,70,Orthodox,1996-03-25
441eacbe20e0e80b,Augusto Sakai,,6.0,3.0,265.0,77,Orthodox,1991-05-09
a2ccf35a88346a91,Erick Gonzalez,The Ghost Pepper,5.0,11.0,155.0,75,Orthodox,1992-01-20
029afd138865d20a,Rafael Alves,The Turn,5.0,8.0,155.0,68,Orthodox,1990-11-14
c878270af633eb11,Jordan Wright,The Beverly Hills Ninja,6.0,2.0,205.0,77,Orthodox,1991-10-07
5da33b8fbfa5ee95,William Knight,Knightmare,5.0,10.0,205.0,73,Orthodox,1988-04-03
2eeaefbfc7f9fcff,Lina Lansberg,Elbow Queen,5.0,7.0,135.0,65,Orthodox,1982-03-13
5c10da56d712ac9c,Khusein Askhabov,Nohcho,5.0,8.0,145.0,69,Orthodox,1995-02-13
4a043165cf47cab2,Juancamilo Ronderos,100,5.0,3.0,125.0,64,Southpaw,1995-02-17
da4628f173337902,Don Shainis,Shameless,5.0,6.0,145.0,67,Orthodox,1990-09-16
aceffa19749c4dc0,Zubaira Tukhugov,Warrior,5.0,8.0,155.0,68,Orthodox,1991-01-15
adccbc19b22e19af,SeungGuk Choi,,5.0,6.0,125.0,64,Orthodox,1996-12-26
7ff97850e8c32bda,Glover Teixeira,,6.0,2.0,205.0,76,Orthodox,1979-10-28
729d4bd5a6cd0a97,Lauren Murphy,Lucky,5.0,5.0,125.0,67,Orthodox,1983-07-27
140745cbbcb023ac,Mauricio Rua,Shogun,6.0,1.0,205.0,76,Orthodox,1981-11-25
49ee5024966efc0d,Mounir Lazzez,The Sniper,6.0,1.0,170.0,76,Orthodox,1987-11-16
2f5cbecbbe18bac4,Shamil Abdurakhimov,Abrek,6.0,3.0,235.0,76,Orthodox,1981-09-02
72ea1984c52019b5,Saimon Oliveira,,5.0,4.0,135.0,72,Orthodox,1991-04-21
253076a23d03dcd0,Allan Nascimento,Puro Osso,5.0,8.0,125.0,69,Orthodox,1991-09-11
4959f10a62f3fec3,Cheyanne Vlismas,The Warrior Princess,5.0,3.0,115.0,63,Switch,1995-06-25
50a28b9f8314e008,Saidyokub Kakhramonov,,5.0,8.0,135.0,69,Orthodox,1995-11-14
2f6a993c7f547c13,Sergey Morozov,,5.0,6.0,135.0,67,Orthodox,1989-06-14
9ce6d5a03af801b7,Darren Till,The Gorilla,6.0,0.0,185.0,74,Southpaw,1992-12-24
01fed6f61ebea01f,Jay Perrin,The Joker,5.0,7.0,135.0,67,Switch,1993-06-15
ce632027bf2a871b,Dalcha Lungiambula,Champion,5.0,8.0,185.0,76,Orthodox,1987-07-31
84512339473dd300,Steven Koslow,Obi Won Shinobi The Pillow,5.0,7.0,125.0,69,Switch,1997-01-22
d6c0cdd7e467c440,Kyle Daukaus,,6.0,3.0,185.0,76,Southpaw,1993-02-27
df1eb4354d18a906,Scott Holtzman,Hot Sauce,5.0,9.0,155.0,69,Orthodox,1983-09-30
2804ce8dadab5770,Marcelo Rojo,Pitbull,5.0,8.0,145.0,71,Orthodox,1988-07-02
0c258d1d8e16e5f1,Kevin Natividad,Quicksand,5.0,6.0,135.0,70,Orthodox,1993-04-02
f2688492b9a525a3,Frankie Edgar,The Answer,5.0,6.0,135.0,68,Orthodox,1981-10-16
37ed1ab2f8b819f4,Brad Riddell,Quake,5.0,7.0,155.0,71,Orthodox,1991-09-30
b4880ef2f838d4e1,Silvana Gomez Juarez,La Malvada,5.0,3.0,115.0,65,Orthodox,1984-12-06
5bf31a46becc1204,Michael Trizano,The Lone Wolf,5.0,11.0,145.0,71,Orthodox,1991-12-31
8c57c7b8c3bab0eb,Nicolae Negumereanu,,6.0,0.0,205.0,78,Orthodox,1994-09-04
34e516ab361afb1c,Darrick Minner,,5.0,7.0,145.0,69,Orthodox,1990-04-28
568bbad0eaced57c,Shanna Young,The Shanimal,5.0,7.0,125.0,65,Orthodox,1991-02-20
773f7feacf96153e,Benito Lopez,Golden Boy,5.0,10.0,135.0,73,Switch,1994-04-06
1a54231796e24a3f,Liudvik Sholinian,Palmeyros,5.0,10.0,135.0,71,Orthodox,1990-01-20
760a55d5b6098cbe,Carlos Candelario,The Cannon,5.0,8.0,125.0,68,Southpaw,1991-06-04
3eb4dc9a7d4ac906,Ramona Pascual,,5.0,7.0,135.0,66,Southpaw,1988-09-23
2b68d9f125d07b42,Jared Vanderaa,,6.0,4.0,265.0,80,Orthodox,1992-05-12
b15862fcd6ded451,Carlos Mota,Tizil,5.0,4.0,125.0,69,Orthodox,1995-04-15
