fight_id,event_id,referee,fighter_1,fighter_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,time_format,scores_1,scores_2
c8a9d3917d77ede2,03b1e846b09f721d,Blake Grice,6bd02119599741a4,ec52462a1b41f714,6bd02119599741a4,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),88,81
d2f6b87189908088,03b1e846b09f721d,Herb Dean,9673a497a9da119a,6fd953151d981979,6fd953151d981979,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),83,88
de32c5a78aaf89e9,03b1e846b09f721d,Herb Dean,c849740a3ff51931,d8c7c61b176e3994,c849740a3ff51931,5,T,Bantamweight,M,KO/TKO,Punches to Head At Distance,1,4:10,5 Rnd (5-5-5-5-5),,
e57a78a422439774,03b1e846b09f721d,Frank Trigg,5987b2458f4b5290,cc1a8b4b38b92c6d,5987b2458f4b5290,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),89,82
e85e83ab4e60e768,03b1e846b09f721d,Blake Grice,5b8ba8f5512893b1,0d62719b1dcf7c40,0d62719b1dcf7c40,3,F,Featherweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),84,87
f2ca358ea9bec156,03b1e846b09f721d,Mike Beltran,8a304bfd6bf04a57,056c493bbd76a918,056c493bbd76a918,5,T,Flyweight,M,Decision,Split,5,5:00,5 Rnd (5-5-5-5-5),142,143
1d9f862a47540785,03da33a102d9a45f,Gasper Oliver,df1eb4354d18a906,98a6b2361045898f,df1eb4354d18a906,3,F,Lightweight,M,TKO - Doctor's Stoppage,,2,5:00,3 Rnd (5-5-5),,
326de7f7ec9e7035,03da33a102d9a45f,Liam Kerrigan,d7338bcb141abd2c,3cf66c62d9069f43,d7338bcb141abd2c,3,F,Women's Flyweight,F,Submission,Rear Naked Choke,2,1:20,3 Rnd (5-5-5),,
60162c95d921d1ae,03da33a102d9a45f,Gasper Oliver,215a70f073a7b726,67c1d46f4ed16f9e,67c1d46f4ed16f9e,3,F,Flyweight,M,Submission,Triangle Choke From Bottom Guard,1,1:23,3 Rnd (5-5-5),,
94560d1dc6248347,03da33a102d9a45f,Herb Dean,7559395ad833c074,26e3f3928b1891d9,7559395ad833c074,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
cd6b799ec79c489a,03da33a102d9a45f,Gary Copeland,025f0b1b58fbad01,8667caa0451d245b,8667caa0451d245b,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),79,86
dbbd17b6995f014b,03da33a102d9a45f,Keith Peterson,ae7fe94f117f98cf,b7b84ccd221be298,b7b84ccd221be298,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,0:36,3 Rnd (5-5-5),,
dc49373c52eedaa3,03da33a102d9a45f,Herb Dean,b27a1fcb56a3035a,6ac9bc2953c47345,6ac9bc2953c47345,3,F,Middleweight,M,Submission,Guillotine Choke On Ground,3,1:49,3 Rnd (5-5-5),,
e139628170777bef,03da33a102d9a45f,Keith Peterson,dc9572dd6ec74859,f2925e6db404bf1d,dc9572dd6ec74859,5,F,Welterweight,M,Decision,Unanimous,5,5:00,5 Rnd (5-5-5-5-5),150,134
e3acb789f7dcd34c,03da33a102d9a45f,Liam Kerrigan,729d4bd5a6cd0a97,82cbb809d5ee565c,729d4bd5a6cd0a97,3,F,Women's Flyweight,F,KO/TKO,Knee to Head In Clinch,3,1:46,3 Rnd (5-5-5),,
e96d929f8207a3e0,03da33a102d9a45f,Herb Dean,d1941565abf50b16,c47df9303d318c67,d1941565abf50b16,3,F,Lightweight,M,Submission,Guillotine Choke After Drop to Guard,1,0:58,3 Rnd (5-5-5),,
f4bd11655adeb078,03da33a102d9a45f,Gary Copeland,9e50097a89442158,cbf1c7ba5408a66f,9e50097a89442158,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),87,84
f6ab2eec90980ac0,03da33a102d9a45f,Gary Copeland,6f7c616b98e18c29,f9a20a17d712ef7c,6f7c616b98e18c29,3,F,Welterweight,M,Submission,Neck Crank From Back Control,1,2:35,3 Rnd (5-5-5),,
0be6540982a5b0cd,04076783ca83d6ae,Chris Tognoni,7acbb0972e75281a,16690d100f995f8f,Draw,3,F,Middleweight,M,Decision,Majority,3,5:00,3 Rnd (5-5-5),85,84
147d2ab0230af48d,04076783ca83d6ae,John McCarthy,08e908ed6d18d6a0,814ff3018127e8fc,08e908ed6d18d6a0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
279b4190d9ef1379,04076783ca83d6ae,Herb Dean,634bb0de2eb043b4,634e2fb70bde3fd5,634bb0de2eb043b4,5,T,Women's Featherweight,F,Decision,Unanimous,5,5:00,5 Rnd (5-5-5-5-5),145,140
3d76ed7e224e9c99,04076783ca83d6ae,Herb Dean,193b9d1858bc4df3,32c355b04fc57f3a,193b9d1858bc4df3,3,F,Lightweight,M,Submission,Guillotine Choke After Drop to Ground,3,0:42,3 Rnd (5-5-5),,
7e9ed49a1831056f,04076783ca83d6ae,John McCarthy,d2bc285ead803db0,1a31ef98efce7a79,1a31ef98efce7a79,3,F,Flyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),77,90
8f40ac90544d0003,04076783ca83d6ae,Chris Tognoni,c96d9178c9ed9e62,f57dd0bfa8c17813,c96d9178c9ed9e62,3,F,Bantamweight,M,Submission,Anaconda Choke On Ground,2,1:41,3 Rnd (5-5-5),,
a88a4c126d585320,04076783ca83d6ae,John McCarthy,032cc3922d871c7f,64a50dad704d1d49,032cc3922d871c7f,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,74
c381ad2c0bf34dd9,04076783ca83d6ae,John McCarthy,f9f07bb5a43535ed,84b3e7d38f2d2ec5,84b3e7d38f2d2ec5,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),82,89
e3a2bf2d9ee83318,04076783ca83d6ae,Herb Dean,749f572d1d3161fb,0d65c432720accb9,NC,3,F,Light Heavyweight,M,Overturned,Failed Drug Test by Oleksiejczuk,3,5:00,3 Rnd (5-5-5),90,81
f77e3c681fe1b04e,04076783ca83d6ae,Chris Tognoni,98215d037be5bcb7,d910665038efc639,d910665038efc639,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),84,87
33e576af1d064e4e,04d5718ed2661e8c,Herb Dean,282fa667ff9c51ed,d74cba8566291bfa,282fa667ff9c51ed,3,F,Lightweight,M,Submission,Guillotine Choke After Drop to Guard,1,1:58,3 Rnd (5-5-5),,
47e17513aae45a95,04d5718ed2661e8c,Herb Dean,5eedbf1e9601be35,59aaf2730b84698a,5eedbf1e9601be35,3,F,Welterweight,M,Submission,Rear Naked Choke,1,2:01,3 Rnd (5-5-5),,
4b9203b86f0aa870,04d5718ed2661e8c,Dan Miragliotta,91186547a7f3f758,049d698d773eb3e1,91186547a7f3f758,3,F,Middleweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
4cffb137402f7bb0,04d5718ed2661e8c,Dan Miragliotta,cb46dface0e28a2c,d632d156c0549e07,cb46dface0e28a2c,3,F,Middleweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),86,85
9c7a67ce1d6a01f9,04d5718ed2661e8c,Mario Yamasaki,75e5fec9f72910ef,18968f97ad34f15c,75e5fec9f72910ef,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),89,82
a561360edf66ee6f,04d5718ed2661e8c,Herb Dean,054defd5420a551f,d35c3ed553b71fa2,054defd5420a551f,3,F,Middleweight,M,Submission,"Guillotine Choke Standing
      Technical Submission",1,1:54,3 Rnd (5-5-5),,
a7d42315236560e9,04d5718ed2661e8c,Dan Miragliotta,c0ab242c40decc55,aa03a3ca00ac6827,c0ab242c40decc55,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
ae68274ab6f78cd8,04d5718ed2661e8c,Herb Dean,8b69839f3555a67b,f9f07bb5a43535ed,8b69839f3555a67b,3,F,Welterweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),86,85
c642640db89fb033,04d5718ed2661e8c,Mario Yamasaki,89b8d1bf1ff09d1d,f8fe2053d73d7bcf,89b8d1bf1ff09d1d,3,F,Middleweight,M,Submission,Guillotine Choke On Ground,2,3:45,3 Rnd (5-5-5),,
ddc233f8ca7c05aa,04d5718ed2661e8c,Mario Yamasaki,d5f820c11a121050,9ca265dfe8323db3,d5f820c11a121050,3,F,Middleweight,M,KO/TKO,Punches to Head On Ground,1,1:40,3 Rnd (5-5-5),,
f1100f1bc6cbb351,04d5718ed2661e8c,Mario Yamasaki,20205040232ed0f3,6a2f7c151031653d,20205040232ed0f3,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
17a8fbfbe8d32258,054defd5420a551f,Yves Lavigne,8355922d564b152c,b7d524c77c27389b,8355922d564b152c,3,F,Welterweight,M,Submission,"Guillotine Choke On Ground
      Technical Submission",3,4:02,3 Rnd (5-5-5),,
18cfc2f58d20c0f2,054defd5420a551f,Mario Yamasaki,d0c29452d3272603,010986ee359fb863,d0c29452d3272603,3,F,Middleweight,M,Submission,Guillotine Choke After Drop to Ground,2,1:53,3 Rnd (5-5-5),,
3d38022fdcb3b5c9,054defd5420a551f,Herb Dean,f2688492b9a525a3,73c7cfa551289285,f2688492b9a525a3,5,T,Lightweight,M,Decision,Unanimous,5,5:00,5 Rnd (5-5-5-5-5),150,135
4bb7363bb03628f6,054defd5420a551f,Herb Dean,427b5953ac8e3a27,df2bf09c99594848,427b5953ac8e3a27,3,F,Middleweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
65290fc5216c2a73,054defd5420a551f,Josh Rosenthal,b45d6b73f4ca4467,6fb1ba67bef41b37,6fb1ba67bef41b37,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),82,89
9443197a9e0a22a2,054defd5420a551f,Josh Rosenthal,236a37d96d476164,dc5a6b2fdb27e7dc,236a37d96d476164,3,F,Welterweight,M,Submission,Armbar From Half Guard,3,3:11,3 Rnd (5-5-5),,
a5962421d687de8f,054defd5420a551f,Herb Dean,3bad7ef643840f67,ccba80d4820ef557,3bad7ef643840f67,3,F,Lightweight,M,Submission,Armbar From Mount,1,2:01,3 Rnd (5-5-5),,
bec66de67818a9b1,054defd5420a551f,Mario Yamasaki,0aa92558424ced9e,d10b35152277cf98,0aa92558424ced9e,3,F,Heavyweight,M,Submission,Arm Triangle From Mount,1,3:19,3 Rnd (5-5-5),,
dacca5ea6be14d08,054defd5420a551f,Yves Lavigne,5b407acfe0ef9b76,9c669abd35b2522f,9c669abd35b2522f,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),84,87
f484290346cfcf73,054defd5420a551f,Mario Yamasaki,cb139171ed1b69fe,7d96bc577e5178b2,7d96bc577e5178b2,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),82,89
10cff9ac7ce89c28,0577808d22dfe79c,Camila Albuquerque,3a314d9fa7c6825d,700a674c042b7a96,3a314d9fa7c6825d,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),88,83
1574bb7476c9e556,0577808d22dfe79c,Mario Yamasaki,dbc17725b887860a,d156513a19acf856,d156513a19acf856,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,1,3:34,3 Rnd (5-5-5),,
223f9a750428e1d0,0577808d22dfe79c,Mario Yamasaki,8349d55cdecd393a,1ff9589f9065a9ed,1ff9589f9065a9ed,5,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,1,1:40,5 Rnd (5-5-5-5-5),,
4228886e94a25a63,0577808d22dfe79c,Leon Roberts,9b7694d064a8a0ad,7dcf06c1967801c1,7dcf06c1967801c1,3,F,Lightweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),85,86
76726a66840ccfa4,0577808d22dfe79c,Camila Albuquerque,6a1901c62ab3870f,c7d297714d9ab1a4,c7d297714d9ab1a4,3,F,Women's Bantamweight,F,Submission,Triangle Choke On Ground,1,1:54,3 Rnd (5-5-5),,
82e713f037e37fe9,0577808d22dfe79c,Wernei Cardoso,6d1bffff14897645,0d8011111be000b2,6d1bffff14897645,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
a7ff11c5dfe65e86,0577808d22dfe79c,Leon Roberts,8ce87f7e3a9baed2,1971869b7e054261,1971869b7e054261,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,2:59,3 Rnd (5-5-5),,
b6a609806d44659f,0577808d22dfe79c,Mario Yamasaki,19db7ac26308178f,1d36f1ac66cf689d,19db7ac26308178f,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),87,84
c7cbf6b47051fa7d,0577808d22dfe79c,Mario Yamasaki,2f95a3c6d58b2aad,9ba2226646046b63,9ba2226646046b63,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),82,89
d785f22c4cc99a3d,0577808d22dfe79c,Leon Roberts,64a50dad704d1d49,511e82663651438d,511e82663651438d,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),82,89
ec659c4e19f62700,0577808d22dfe79c,Wernei Cardoso,ed74afc8b5b47a61,8f0d576beba1cfcd,8f0d576beba1cfcd,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,3:14,3 Rnd (5-5-5),,
1258b6f1cb5eed64,05fbfe628658c538,John McCarthy,c47df9303d318c67,6f242453c91a5af0,6f242453c91a5af0,3,F,Featherweight,M,Submission,Rear Naked Choke,2,2:57,3 Rnd (5-5-5),,
17dc833cda860933,05fbfe628658c538,Herb Dean,5f99b2bafb10305f,47b9e0e7703a4868,47b9e0e7703a4868,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),83,87
1f63949591ad61bd,05fbfe628658c538,Herb Dean,365fee2da473b177,73e09f837f3b5ecc,365fee2da473b177,3,F,Light Heavyweight,M,KO/TKO,Punch to Head In Clinch,1,0:44,3 Rnd (5-5-5),,
23124e6f3e7aa37d,05fbfe628658c538,Herb Dean,a566371ba2ad7152,887961364be5ceb3,887961364be5ceb3,3,F,Lightweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),85,86
2e23e7ab6217c034,05fbfe628658c538,John McCarthy,b959e8c7fd8390d2,e51e5cb722bd47a8,e51e5cb722bd47a8,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),76,90
35cdd5e50d30f26e,05fbfe628658c538,Herb Dean,575360be653ad6a6,4b47e71384a9522f,4b47e71384a9522f,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),84,87
55b3724a98c0469c,05fbfe628658c538,Jason Herzog,d188a3b817860ec6,9f755fb04cc21499,9f755fb04cc21499,3,F,Featherweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),84,87
5da651d5867cbdfe,05fbfe628658c538,Jason Herzog,69a400af4420cd6a,23024fdfc966410a,23024fdfc966410a,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),84,87
677910683d0fd88b,05fbfe628658c538,John McCarthy,f2925e6db404bf1d,31123249b0bbf52e,f2925e6db404bf1d,5,F,Welterweight,M,Decision,Unanimous,5,5:00,5 Rnd (5-5-5-5-5),146,139
f29ba17d818d4fac,05fbfe628658c538,Mike Beltran,75a6a390fd5dca46,3d6749c4267da18f,3d6749c4267da18f,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),82,89
f9e672ec431fed3f,05fbfe628658c538,Mike Beltran,c136b2a8852da5bd,8ce87f7e3a9baed2,8ce87f7e3a9baed2,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),82,89
fe6b45e7210bfa8e,05fbfe628658c538,John McCarthy,1971869b7e054261,def8166ff24bd237,NC,3,F,Featherweight,M,Overturned,Failed Drug Test by Ortega,1,1:39,3 Rnd (5-5-5),,
01be9ab42f1fd8e6,063649e21bc9d6d5,Kevin Nix,5aedf14771ca82d2,b12fc8a41e82d3a2,5aedf14771ca82d2,3,F,Flyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),87,84
20f0129fc4861674,063649e21bc9d6d5,Kevin Nix,6256b2b1562cb8e1,777dea713da2441d,6256b2b1562cb8e1,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),88,83
351532f2fe6804d1,063649e21bc9d6d5,John McCarthy,2676b28836a5a836,6a2f7c151031653d,6a2f7c151031653d,5,F,Lightweight,M,KO/TKO,Punch to Head In Clinch,1,2:31,5 Rnd (5-5-5-5-5),,
53fe9da9fb8d4f88,063649e21bc9d6d5,Dan Miragliotta,08af939f41b5a57b,5331b25a60417ffb,08af939f41b5a57b,3,F,Lightweight,M,Submission,Arm Triangle From Side Control,2,3:38,3 Rnd (5-5-5),,
56fbc2a376569c13,063649e21bc9d6d5,Dan Miragliotta,150ff4cc642270b9,cc900c6a71ed23f3,150ff4cc642270b9,3,F,Catch Weight,M,KO/TKO,Punches to Head From Back Control,3,3:47,3 Rnd (5-5-5),,
735ed861dee80d25,063649e21bc9d6d5,John McCarthy,3591d0d5d382a381,cfb65863d5099327,cfb65863d5099327,3,F,Middleweight,M,KO/TKO,Punch to Head At Distance,2,0:20,3 Rnd (5-5-5),,
954362efa4564d60,063649e21bc9d6d5,John McCarthy,84b3e7d38f2d2ec5,a2b12c3f3d60ff69,84b3e7d38f2d2ec5,3,F,Welterweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),89,82
b2867869d4eb98ce,063649e21bc9d6d5,Kevin Nix,34c2b3656f88f7ef,b57edace7b647f07,b57edace7b647f07,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),84,87
bb9c60bc6924f373,063649e21bc9d6d5,John McCarthy,484acc7b0f856ce9,bad8be5827ea1bf1,484acc7b0f856ce9,3,F,Welterweight,M,Submission,Omoplata From Bottom Guard,1,2:18,3 Rnd (5-5-5),,
c7765a3255701267,063649e21bc9d6d5,Dan Miragliotta,f5990c11974d8e9c,2aa49b3766a59bcd,2aa49b3766a59bcd,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,1:12,3 Rnd (5-5-5),,
e8f6232d12d52b58,063649e21bc9d6d5,Dan Miragliotta,4bd6b4800070b069,5fceb45939fc0c8a,4bd6b4800070b069,3,F,Featherweight,M,Submission,Rear Naked Choke,1,2:35,3 Rnd (5-5-5),,
09f67db0cfaee022,06dc1a58663579d2,Dan Miragliotta,bd58d34e39b7b12a,ba280572acfba13f,bd58d34e39b7b12a,3,F,Heavyweight,M,Submission,Guillotine Choke On Ground,1,1:54,3 Rnd (5-5-5),,
245009a9e1a0f60b,06dc1a58663579d2,Jordan Bass,32ba186f4b0e3267,16690d100f995f8f,16690d100f995f8f,3,F,Welterweight,M,KO/TKO,"to    
      Knee Injury",1,5:00,3 Rnd (5-5-5),,
29c7cb102ddd7ec4,06dc1a58663579d2,Dan Miragliotta,8a59d346dc976a10,def8166ff24bd237,def8166ff24bd237,3,F,Featherweight,M,KO/TKO,Punch to Head In Clinch,3,4:10,3 Rnd (5-5-5),,
3caa22209cb559b7,06dc1a58663579d2,Myron Gaudet,a36556bb1565e32d,e56daf7725a0b5ab,a36556bb1565e32d,3,F,Lightweight,M,Submission,"Guillotine Choke On Ground
      Technical Submission",3,4:58,3 Rnd (5-5-5),,
5a36c9362552e0dc,06dc1a58663579d2,Robbie Scheureumann,36549928f90f1d36,45230be0641f3f53,36549928f90f1d36,3,F,Bantamweight,M,Submission,Rear Naked Choke,1,2:34,3 Rnd (5-5-5),,
5b0fcecc55bebd5c,06dc1a58663579d2,Gabe Barahona,ca2efc9d7d523c43,d3df1add9d9a7efb,ca2efc9d7d523c43,3,F,Heavyweight,M,KO/TKO,"Kick to Head At Distance
      Hook Kick",2,0:48,3 Rnd (5-5-5),,
97febb293c99e5a8,06dc1a58663579d2,John McCarthy,c80095f6092271a7,1ccf4e7caff270df,1ccf4e7caff270df,5,F,Middleweight,M,KO/TKO,Punch to Head In Clinch,1,0:28,5 Rnd (5-5-5-5-5),,
a7c04dc830923313,06dc1a58663579d2,Robbie Scheureumann,c8097968da5e5f13,de45aaae23dfa392,c8097968da5e5f13,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),88,83
c39da8538d9c0321,06dc1a58663579d2,Jordan Bass,aa6e591c2a2cdecd,92fa1401b7927da3,92fa1401b7927da3,3,F,Middleweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),85,86
c611e81778c0b1fc,06dc1a58663579d2,Dan Miragliotta,7ea4a9f07df33a45,7aa3d6964eff4877,7ea4a9f07df33a45,3,F,Bantamweight,M,KO/TKO,Punch to Head In Clinch,1,0:21,3 Rnd (5-5-5),,
cad44cd2466fb68f,06dc1a58663579d2,John McCarthy,a4e85a58fbce64b2,c5a126ace82a6025,c5a126ace82a6025,3,F,Bantamweight,M,KO/TKO,Punch to Head In Clinch,1,1:37,3 Rnd (5-5-5),,
f930743af6564795,06dc1a58663579d2,John McCarthy,029eaff01e6bb8f0,813550bc53b15fb0,029eaff01e6bb8f0,3,F,Lightweight,M,KO/TKO,Punches to Head In Clinch,1,2:38,3 Rnd (5-5-5),,
0836a9bdd8942bb3,073eee4e62f0d988,Neil Hall,c945adc22c2bfe8f,701e057d63c124d9,701e057d63c124d9,3,F,Flyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),82,89
1e603e6aa6d1a750,073eee4e62f0d988,Leon Roberts,f4c49976c75c5ab2,c2e3e67b5911bfb7,f4c49976c75c5ab2,5,F,Featherweight,M,KO/TKO,Punch to Head At Distance,1,4:05,5 Rnd (5-5-5-5-5),,
611ccad0fc46ba51,073eee4e62f0d988,Marc Goddard,14ff46596ad80609,bc8f6b42767e28df,14ff46596ad80609,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,2,3:41,3 Rnd (5-5-5),,
85a58685504c63b4,073eee4e62f0d988,Leon Roberts,e9a3aeb207578eea,dfae5da5676e4194,e9a3aeb207578eea,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,2:07,3 Rnd (5-5-5),,
ab3820fa9944bd22,073eee4e62f0d988,Marc Goddard,fd55393021a8c255,4ba8d454f762005d,fd55393021a8c255,3,F,Welterweight,M,Submission,Rear Naked Choke,2,4:48,3 Rnd (5-5-5),,
b2457e9da89967e2,073eee4e62f0d988,Neil Hall,49a74b9fb2e45fdf,ba043b03eb799063,49a74b9fb2e45fdf,3,F,Flyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
c805552171b20b68,073eee4e62f0d988,Leon Roberts,8abf70f79e9e27c2,f797f0c57a83353e,f797f0c57a83353e,3,F,Middleweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),84,87
e554e9910cb83d49,073eee4e62f0d988,Neil Hall,6e7c758f5cdec01a,f65dcb22dada2223,6e7c758f5cdec01a,3,F,Flyweight,M,Submission,Rear Naked Choke,1,3:06,3 Rnd (5-5-5),,
f3a970c83d8de1db,073eee4e62f0d988,Marc Goddard,99c7610aa74995d3,564c2f5f9eb45d67,99c7610aa74995d3,3,F,Middleweight,M,Submission,Rear Naked Choke,2,3:33,3 Rnd (5-5-5),,
f6d6b660e1578744,073eee4e62f0d988,Marc Goddard,7bc96507e4b38d3b,1091d4d957141094,1091d4d957141094,3,F,Light Heavyweight,M,KO/TKO,Punches to Head From Back Control,1,4:57,3 Rnd (5-5-5),,
19706d8ba0edf9cd,079488710f012779,Rich Mitchell,e1d40e8782d80bc2,791c8437b341fba5,e1d40e8782d80bc2,3,F,Featherweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),86,85
3599e9de4ae0e171,079488710f012779,Rich Mitchell,46e2011d92463b7e,74f9448b97bf8bec,46e2011d92463b7e,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
45f00a42a17f8e2a,079488710f012779,Herb Dean,dda15dbfafb792df,f626118b6da0e020,f626118b6da0e020,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,2,3:47,3 Rnd (5-5-5),,
47d978a984a163aa,079488710f012779,Rich Mitchell,e8fe9c15d348e778,dc7927cd622676a7,e8fe9c15d348e778,3,F,Flyweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),87,84
62ff1e5deb124ff5,079488710f012779,Herb Dean,881bf86d4cba8578,2f181c0467965b98,881bf86d4cba8578,3,F,Middleweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),87,84
7ba432e218edc17d,079488710f012779,Herb Dean,06e4245d16fc5315,07047eb7d17fb0a2,06e4245d16fc5315,3,F,Women's Bantamweight,F,Submission,Arm Triangle From Half Guard,1,3:52,3 Rnd (5-5-5),,
7ca4c91bab696b89,079488710f012779,Marc Goddard,b6452706b373eea1,c2299ec916bc7c56,b6452706b373eea1,5,F,Lightweight,M,TKO - Doctor's Stoppage,,2,5:00,5 Rnd (5-5-5-5-5),,
89b772f864acb637,079488710f012779,Herb Dean,cd13728ae1151f46,64ad3e3b0efa30bb,cd13728ae1151f46,3,F,Light Heavyweight,M,Decision,Split,3,5:00,3 Rnd (5-5-5),86,85
a187670c5ee1ec5f,079488710f012779,Christophe Chapuis,f2b3f4ef3f780168,e3964ece586e0635,e3964ece586e0635,3,F,Women's Bantamweight,F,Decision,Split,3,5:00,3 Rnd (5-5-5),85,86
d063d46208c560b1,079488710f012779,Marc Goddard,8b1ed83b02303075,37098a6e6c27fb66,8b1ed83b02303075,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),90,81
d806aacf5b6ba7f6,079488710f012779,Loic Pora,1e4f273069fb9e85,dccb63727f2f5f74,1e4f273069fb9e85,3,F,Lightweight,M,KO/TKO,Knee to Head In Clinch,3,2:59,3 Rnd (5-5-5),,
e01019fbfe0e9528,079488710f012779,Christophe Chapuis,5b86d491d63890c5,37c5366d18ed6c05,5b86d491d63890c5,3,F,Lightweight,M,Decision,Unanimous,3,5:00,3 Rnd (5-5-5),88,83
eedc7fccf7037949,079488710f012779,Loic Pora,4bdedbdeedff7d1d,fd406a32a6fb3a29,fd406a32a6fb3a29,3,F,Lightweight,M,Submission,Guillotine Choke From Guard,1,3:34,3 Rnd (5-5-5),,
f114929ed709606e,079488710f012779,Marc Goddard,5b03b61f9d90125e,b909a9a9688b5284,5b03b61f9d90125e,3,F,Featherweight,M,KO/TKO,Punch to Head At Distance,2,0:27,3 Rnd (5-5-5),,
1c1f8f281b2065e0,07a18ae55dfc3cd9,John McCarthy,a7b48e18ca27795d,31c01fbc2586a5eb,a7b48e18ca27795d,1,T,Heavyweight,M,Submission,Rear Naked Choke,1,0:53,1 Rnd + 2OT (15-3-3),,
3bd789bcfb12368d,07a18ae55dfc3cd9,John McCarthy,9fd1f08dd4aec14a,a220be6d41d6f97d,9fd1f08dd4aec14a,1,F,Heavyweight,M,Decision,Unanimous,2,3:00,1 Rnd + OT (12-3),,
6603f1d60bfeefa9,07a18ae55dfc3cd9,John McCarthy,a7b48e18ca27795d,91181b29be041f1c,a7b48e18ca27795d,1,F,Heavyweight,M,KO/TKO,Knee to Head In Clinch,1,0:17,1 Rnd + OT (12-3),,
